Text,Label
FINAL NOTICE Your FedEx subscription will be cancelled unless you act now just whatsapp us on bit ly claim reward to start immediately limited seats slots left hurry up and next Monday Confirm shipping details at urgent payment fix com within 12 hours,1
lets meet at the cafe near college around 6 30pm i have some updates to share Take your time no pressure whenever you re free Let s grab coffee soon catch up properly,0
Get RICH fast Invest just Rs 150 today and double your money in 24 hours Click myaccount secure login net to meet them right away don t miss out,1
Dear customer your HDFC account will be blocked within 24 hours just click www freegift offer net nd verify ur number to get it b4 ends today http win big prize co next Monday Update billing info at now in immediately avoid service loss,1
Great job on teh presentation tomorrow the client seemed impressed all good now fan works perfectly fine,0
SECURITY ALERT Someone tried to access your account from a new device Reply YES nw or visit bit ly claim reward before the offer closes Hurry click cashback portal co else claims this,1
Your income tax refund of Rs 25 000 is pending ma am Order nw at secure kyc update com and get 50 off limited stock only Click www freegift offer net to meet them right away don t miss out,1
pls dont forget to bring teh charger tonight mine broke,0
Can you review the attached document before 7pm next Monday Please arrive 10 minutes early 4 paperwork,0
Can you pick up milk and eggs on your way back home lmk if ur free around 5pm otherwise no worries,0
Quick question Rahul is the railway station meeting still on for 9am lets hang out in 2 hours to make up it my treat,0
Work from home and earn Rs 199 per day GUARANTEED Reply YES now or visit verify account in to claim before teh offer closes reward center 247 com the your details immediately at secure kyc update lose access permanently,1
SECURITY ALERT Someone tried to access ur account from a new device Verify your details immediately at now in or lose permanently,1
hey Anjali i m stuck in railway station lost my wallet plz help urgently Update your payment info at urgent fix com within 24 hours to avoid cancellation,1
Hi Rohit just checking in did you finish the report I sent last week Let me knw if plan changes otherwise see this Friday at 7pm,0
Hey Sanjay are we still meeting for lunch tomorrow,0
Hot singles near your area are waiting to chat with you RIGHT NOW Apply today zero paperwork instant approval click myaccount secure login net,1
hey Rahul i m stuck in railway station lost my wallet plz help urgently Sign up free at urgent payment fix com no strings attached start chatting tonight credit check required apply now clickhere reward before the offer ends Visit nearest branch or verify account within 48 hrs to avoid deactivation,1
Amazing weight loss pill Lose 10kg in 7 days GUARANTEED No credit check required apply now at cashback portal co before the offer ends Hurry click http win big prize someone else claims this reward Send your address and a small courier fee to myaccount secure login net receive it,1
Reminder Team meeting scheduled for 8 15am in office lmk if ur free around 9am otherwise no worries Let me know the plan changes see you this Friday at 11am,0
This is ur last chance to claim Microsoft insurance bonus of Rs 650 Update your payment info at bit ly reward within 24 hours avoid cancellation,1
You are pre approved for a credit card with Rs 45 limit Apply today zero paperwork instant approval click reward center 247 com now Sign up free at no strings attached start chatting tonight,1
This is ur last chance to claim PhonePe insurance bonus of Rs 5 000 No experience needed just click myaccount secure login net start earning immediately Update billing info at reward center 247 com avoid service loss,1
congrats on the new job Arjun so proud of u network here is kinda bad will call once its better We should invite ma am as well this time,0
Dear customer your ICICI account will be blocked within 24 hours Confirm shipping details at myaccount secure login net 12 to claim Use promo code SAVE8823 checkout valid only this weekend,1
We noticed an unusual login attempt to your Amazon account Confirm identity now at clickhere reward com or will be locked verify in,1
Can u pick up milk and eggs on your way back home Is the leak fixed now or still dripping a bit,0
the electrician fixed fan finally took him like 2 hrs tho lol We should invite Karan as well this time,0
omg i totally forgot ur bday yesterday im so sry Meera Please bring your laptops and the project files,0
SECURITY ALERT Someone tried to access your account from a new device Update payment info at cashback portal co within 24 hours avoid cancellation Click secure kyc com now claim prize before it expires next Monday,1
Hot singles near your area are waiting to chat with you RIGHT NOW Apply today zero paperwork instant approval click cashback portal co,1
Mom said dinner will be ready by 11am come home soon Should done evening confirm once,0
The flight got delayed by 2 hours landing around 4 45pm now lets hang out tomorrow to make up for it my treat,0
running late stuck in traffic will reach the cafe near college by 4 45pm client seemed really impressed wth our proposal,0
hey just landed safely will msg u once i reach the hotel mine broke and need to charge my laptop asap don t be late this time bro is already there,0
Just a heads up the wifi guy is coming around 6 30pm to fix router Thanks ton you re lifesaver Anjali,0
Your PayPal package could not be delivered Apply today zero paperwork instant approval click secure kyc update com now Confirm shipping details at urgent payment fix within 12 hours to claim Reply YES or visit before the offer closes,1
We noticed an unusual login attempt to your Netflix account Verify nw avoid suspension of card clickhere reward com,1
Attention Anjali ur Citibank KYC has expired and needs urgent update Confirm your identity now at reward center 247 com or account will be locked Claim cashback instantly by clicking verify in today,1
Hi Vikram just checking in did u finish the report I sent last week,0
the electrician fixed fan finally took him like 2 hrs tho lol Need it by tonight if possible no rush though we shud def celebrate somewhere nice this Friday,0
